[-911.587, 207.268, 29.5342, -14.6011, 13.1426, 3.33112, -8.38146, 7.74796, 5.82796, -15.3324, -19.1562, -14.6631, -19.6247]
[-924.215, 194.192, 27.2434, -12.8266, 5.83232, -10.5839, -16.8179, 4.70111, 3.91455, -15.2022, -19.5857, -14.4766, -10.5267]
[-928.719, 191.223, 28.2885, -9.7664, 13.3575, -2.3727, -14.7818, 4.18913, 4.57557, -17.715, -26.4387, -25.444, -25.8714]
[-927.029, 190.925, 26.5827, -6.99757, 17.4781, -3.49368, -17.8252, 4.22528, 3.57661, -20.9837, -23.921, -17.591, -24.485]
[-940.92, 175.389, 17.2248, -13.1203, 14.3489, -6.928, -26.3037, -2.24538, 9.37015, -8.74514, -16.6553, -12.0064, -12.789]
[-940.691, 175.667, 22.906, 0.606464, 24.2149, -7.15357, -25.3105, 6.33236, 16.6217, -10.2901, -24.5051, -20.58, -19.0559]
[-938.429, 171.515, 15.5435, 5.10338, 32.3236, -7.33085, -26.1428, 7.98255, 12.6356, -15.6396, -21.8487, -16.2696, -22.8492]
[-946.589, 171.882, 26.639, 4.5237, 22.548, -7.84011, -18.1969, 13.2098, 13.4679, -17.47, -25.9252, -18.3139, -18.5559]
[-952.695, 173.702, 38.0286, 5.64806, 13.3799, -15.1441, -24.3319, 6.66582, 12.6758, -13.4705, -22.2103, -11.9319, -8.42499]
[-947.368, 169.68, 21.7743, -1.43638, 18.9122, -10.6859, -24.7042, 6.99556, 17.9065, -2.36776, -13.3889, -16.0153, -17.9416]
[-959.42, 156.723, 15.3466, -3.06172, 22.1517, -6.91116, -25.1556, 4.93311, 12.7022, -14.8517, -20.1305, -4.54734, -6.08883]
[-961.854, 150.117, 11.155, 3.78399, 32.1981, 2.15383, -12.5206, 14.2778, 15.2926, -7.83308, -12.5811, -11.5513, -19.2821]
[-953.814, 165.581, 28.0961, -1.0318, 15.2473, -5.56004, -10.6993, 14.8536, 16.4365, -8.16046, -16.9093, -16.5559, -22.4471]
